race_id,driver_id,constructor_id,grid,position_order,points,laps,status,qualifying_position,q1,q2,q3,winner,podium,dnf,q1_sec,q2_sec,q3_sec,best_quali_time,season,round,driver_avg_finish_last3,driver_avg_finish_last5,driver_avg_finish_last10,driver_prev_wins,driver_prev_podiums,driver_dnf_rate,constructor_avg_finish_last5,constructor_prev_wins,constructor_prev_podiums,finish_change,momentum_last3,avg_quali_last5,quali_change,name,circuitId,name_circuit,country,driver_track_avg_finish,driver_track_wins,driver_track_podiums,driver_track_dnf_rate,constructor_track_avg_finish,constructor_track_wins,constructor_track_dnf_rate,driver_prev_races,career_win_rate,career_podium_rate,driver_momentum,driver_points_before_race,driver_rank_before_race,constructor_points_before_race,constructor_rank_before_race,driver_points_last5,driver_points_last10,constructor_points_last5,grid_gain,avg_quali_last3,previous_poles,top10
2010_3,michael_schumacher,mercedes,8.0,21,0.0,9,Wheel,8.0,1:52.239,1:48.400,1:51.717,0,0,1,112.239,108.4,111.717,108.4,2010,3,8.0,8.0,8.0,0.0,0.0,0.0,6.8,98.0,219.0,11.0,4.0,7.0,1.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,10.207142857142856,0.0,0.0,0.4,11.166666666666666,0.0,0.4444444444444444,2,0.0,0.0,-7.557076827370364e-16,9.0,8.0,29.0,6.0,9.0,9.0,29.0,0.0,7.0,0,0
2010_3,petrov,renault,11.0,19,0.0,32,Gearbox,11.0,1:47.952,1:48.760,\N,0,0,1,107.952,108.75999999999999,87.1785,107.952,2010,3,20.0,20.0,20.0,0.0,0.0,1.0,12.0,2.0,9.0,0.0,-2.0,17.5,-7.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,10.207142857142856,0.0,0.0,0.4,9.4,0.0,0.4,2,0.0,0.0,-7.557076827370364e-16,0.0,12.0,30.0,5.0,0.0,0.0,30.0,0.0,17.5,0,0
2010_3,rosa,sauber,12.0,24,0.0,0,Engine,12.0,1:47.153,1:48.771,\N,0,0,1,107.15299999999999,108.771,87.1785,107.15299999999999,2010,3,15.0,15.0,15.0,0.0,0.0,0.5,16.0,0.0,5.0,12.0,-6.0,14.0,-2.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,10.207142857142856,0.0,0.0,0.4,22.0,0.0,1.0,2,0.0,0.0,-7.557076827370364e-16,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,14.0,0,0
2010_3,rosberg,mercedes,2.0,3,15.0,56,Finished,2.0,1:52.560,1:47.417,1:50.673,0,1,0,112.56,107.417,110.673,107.417,2010,3,6.333333333333333,8.0,8.4,0.0,2.0,0.32432432432432434,8.8,98.0,220.0,-2.0,-3.6666666666666665,7.6,-4.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,11.0,0.0,0.0,0.5,21.0,0.0,1.0,37,0.0,0.05405405405405406,-1.1000000000000014,20.0,5.0,29.0,6.0,24.0,34.0,29.0,0.0,6.666666666666667,0,1
2010_3,sutil,force_india,4.0,5,10.0,56,Finished,4.0,1:49.479,1:47.085,1:50.914,0,0,0,109.479,107.08500000000001,110.914,107.08500000000001,2010,3,15.666666666666666,15.6,14.0,0.0,0.0,0.7837837837837838,15.6,0.0,6.0,-13.0,0.0,9.0,-6.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,18.5,0.0,0.0,1.0,17.4,0.0,1.0,37,0.0,0.0,0.39999999999999875,0.0,12.0,8.0,8.0,0.0,5.0,8.0,0.0,12.666666666666666,0,1
2010_3,trulli,lotus_racing,18.0,17,0.0,51,+5 Laps,18.0,1:52.884,\N,\N,0,0,1,112.884,87.456,87.1785,112.884,2010,3,16.0,13.8,13.2,0.0,4.0,0.3783783783783784,17.6,0.0,0.0,-7.0,1.6666666666666667,10.4,-2.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,4.0,0.0,0.0,0.0,18.0,0.0,1.0,37,0.0,0.10810810810810811,4.2,0.0,12.0,0.0,11.0,10.0,11.0,0.0,0.0,15.333333333333334,1,0
2010_3,vettel,red_bull,3.0,1,25.0,56,Finished,3.0,1:47.632,1:46.828,1:50.789,1,1,0,107.632,106.828,110.789,106.828,2010,3,7.333333333333333,5.4,7.9,5.0,9.0,0.35135135135135137,5.4,87.0,199.0,-16.0,4.333333333333333,4.2,2.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,16.5,0.0,0.0,1.0,9.25,0.0,0.25,37,0.13513513513513514,0.24324324324324326,3.1999999999999997,12.0,7.0,18.0,7.0,37.0,49.0,26.0,0.0,1.3333333333333333,7,1
2010_3,webber,red_bull,1.0,2,18.0,56,Finished,1.0,1:51.886,1:48.210,1:49.327,0,1,0,111.886,108.21000000000001,109.327,108.21000000000001,2010,3,6.333333333333333,7.4,9.5,2.0,8.0,0.24324324324324326,7.4,123.0,264.0,-7.0,2.6666666666666665,6.6,-1.0,Malaysian Grand Prix,2,Sepang International Circuit,Malaysia,6.5,0.0,0.0,0.0,7.6,1.0,0.2,37,0.05405405405405406,0.21621621621621623,-0.9000000000000018,6.0,10.0,43.0,4.0,24.0,30.0,43.0,0.0,3.6666666666666665,1,1
2010_4,alguersuari,toro_rosso,12.0,13,0.0,56,Finished,12.0,1:36.618,1:36.047,\N,0,0,0,96.618,96.047,87.1785,96.047,2010,4,11.0,13.4,15.4,0.0,0.0,0.7272727272727273,13.4,0.0,0.0,4.0,-3.6666666666666665,15.2,-2.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,10.25,0.0,0.0,11,0.0,0.0,-1.900000000000002,2.0,11.0,2.0,13.0,2.0,2.0,2.0,0.0,16.333333333333332,0,0
2010_4,alonso,ferrari,3.0,4,12.0,56,Finished,3.0,1:35.987,1:35.235,1:34.913,0,0,0,95.987,95.235,94.913,94.913,2010,4,6.0,10.4,9.1,3.0,5.0,0.2894736842105263,6.0,1.0,1.0,-9.0,-0.3333333333333333,10.2,-16.0,Chinese Grand Prix,17,Shanghai International Circuit,China,6.5,0.0,0.0,0.0,8.5,0.0,0.25,38,0.07894736842105263,0.13157894736842105,-2.400000000000002,37.0,2.0,76.0,3.0,37.0,50.0,51.0,0.0,8.333333333333334,1,1
2010_4,barrichello,williams,11.0,12,0.0,56,Finished,11.0,1:36.664,1:35.748,\N,0,0,0,96.664,95.74799999999999,87.1785,95.74799999999999,2010,4,10.0,8.4,6.4,2.0,7.0,0.39473684210526316,12.2,0.0,0.0,0.0,2.6666666666666665,6.2,4.0,Chinese Grand Prix,17,Shanghai International Circuit,China,7.5,0.0,0.0,0.0,15.0,0.0,0.75,38,0.05263157894736842,0.18421052631578946,1.199999999999999,5.0,10.0,6.0,12.0,11.0,38.0,5.0,0.0,8.666666666666666,1,0
2010_4,bruno_senna,hrt,23.0,16,0.0,54,+2 Laps,23.0,1:40.469,\N,\N,0,0,1,100.469,87.456,87.1785,100.469,2010,4,18.333333333333332,18.333333333333332,18.333333333333332,0.0,0.0,1.0,18.333333333333332,0.0,0.0,0.0,-1.5,23.0,0.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,11.166666666666666,0.0,0.4444444444444444,3,0.0,0.0,-7.557076827370364e-16,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0,0
2010_4,buemi,toro_rosso,13.0,21,0.0,0,Accident,13.0,1:36.793,1:36.149,\N,0,0,1,96.793,96.149,87.1785,96.149,2010,4,16.0,12.6,14.2,0.0,0.0,0.65,12.6,0.0,0.0,10.0,1.0,11.2,0.0,Chinese Grand Prix,17,Shanghai International Circuit,China,8.0,0.0,0.0,0.0,10.8,0.0,0.0,20,0.0,0.0,2.1,0.0,13.0,2.0,13.0,3.0,3.0,2.0,0.0,13.333333333333334,0,0
2010_4,button,mclaren,5.0,1,25.0,56,Finished,5.0,1:36.122,1:35.443,1:34.979,1,1,0,96.122,95.443,94.979,94.979,2010,4,5.333333333333333,4.8,6.3,7.0,10.0,0.3684210526315789,8.8,1.0,1.0,-7.0,1.6666666666666667,9.6,-12.0,Chinese Grand Prix,17,Shanghai International Circuit,China,9.5,0.0,1.0,0.5,7.5,1.0,0.25,38,0.18421052631578946,0.2631578947368421,0.3999999999999996,35.0,3.0,66.0,5.0,45.0,60.0,60.0,0.0,9.666666666666666,4,1
2010_4,chandhok,hrt,24.0,17,0.0,52,+4 Laps,24.0,1:40.578,\N,\N,0,0,1,100.578,87.456,87.1785,100.578,2010,4,17.666666666666668,17.666666666666668,17.666666666666668,0.0,0.0,1.0,18.6,0.0,0.0,2.0,-4.5,23.333333333333332,2.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,16.0,0.0,1.0,3,0.0,0.0,-7.557076827370364e-16,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,23.333333333333332,0,0
2010_4,glock,virgin,19.0,24,0.0,0,Engine,19.0,1:39.278,\N,\N,0,0,1,99.27799999999999,87.456,87.1785,99.27799999999999,2010,4,19.333333333333332,16.0,13.0,0.0,3.0,0.3888888888888889,20.0,0.0,0.0,1.0,1.0,15.4,3.0,Chinese Grand Prix,17,Shanghai International Circuit,China,7.0,0.0,0.0,0.0,11.166666666666666,0.0,0.4444444444444444,36,0.0,0.08333333333333333,3.6999999999999997,0.0,13.0,0.0,14.0,8.0,11.0,0.0,0.0,18.666666666666668,0,0
2010_4,grassi,virgin,22.0,19,0.0,8,Clutch,22.0,1:39.783,\N,\N,0,0,1,99.783,87.456,87.1785,99.783,2010,4,17.666666666666668,17.666666666666668,17.666666666666668,0.0,0.0,1.0,19.2,0.0,0.0,5.0,-4.5,22.666666666666668,-2.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,24.0,0.0,1.0,3,0.0,0.0,-7.557076827370364e-16,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,22.666666666666668,0,0
2010_4,hamilton,mclaren,6.0,2,18.0,56,Finished,6.0,1:35.641,1:34.928,1:35.034,0,1,0,95.64099999999999,94.928,95.03399999999999,94.928,2010,4,5.0,7.4,7.4,7.0,16.0,0.2631578947368421,7.4,15.0,42.0,-4.0,-4.333333333333333,10.8,-14.0,Chinese Grand Prix,17,Shanghai International Circuit,China,3.5,1.0,1.0,0.0,6.2,2.0,0.2,38,0.18421052631578946,0.42105263157894735,-0.7000000000000005,31.0,4.0,91.0,1.0,37.0,61.0,70.0,0.0,11.666666666666666,11,1
2010_4,hulkenberg,williams,16.0,15,0.0,55,+1 Lap,16.0,1:37.049,1:36.647,\N,0,0,1,97.049,96.64699999999999,87.1785,96.64699999999999,2010,4,15.333333333333334,15.333333333333334,15.333333333333334,0.0,0.0,0.6666666666666666,14.8,0.0,9.0,5.0,-2.0,11.0,11.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,14.4,0.0,0.6,3,0.0,0.0,-7.557076827370364e-16,1.0,12.0,6.0,12.0,1.0,1.0,5.0,0.0,11.0,0,0
2010_4,kobayashi,sauber,15.0,22,0.0,0,Accident,15.0,1:37.044,1:36.422,\N,0,0,1,97.044,96.422,87.1785,96.422,2010,4,22.333333333333332,16.6,16.6,0.0,0.0,0.6,19.2,0.0,1.0,0.0,5.333333333333333,12.8,6.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,11.166666666666666,0.0,0.4444444444444444,5,0.0,0.0,4.099999999999999,0.0,13.0,0.0,14.0,3.0,3.0,0.0,0.0,13.666666666666666,0,0
2010_4,kovalainen,lotus_racing,21.0,14,0.0,55,+1 Lap,21.0,1:39.520,\N,\N,0,0,1,99.52000000000001,87.456,87.1785,99.52000000000001,2010,4,15.333333333333334,13.2,10.0,1.0,3.0,0.39473684210526316,16.5,0.0,0.0,-4.0,2.3333333333333335,17.0,6.0,Chinese Grand Prix,17,Shanghai International Circuit,China,11.5,0.0,0.0,0.5,11.166666666666666,0.0,0.4444444444444444,38,0.02631578947368421,0.07894736842105263,1.9999999999999998,0.0,13.0,0.0,14.0,0.0,13.0,0.0,0.0,18.333333333333332,1,0
2010_4,kubica,renault,8.0,5,10.0,56,Finished,8.0,1:36.348,1:35.550,1:35.364,0,0,0,96.348,95.55,95.364,95.364,2010,4,5.666666666666667,5.8,7.7,1.0,9.0,0.2631578947368421,10.6,2.0,6.0,1.0,-2.0,7.8,2.0,Chinese Grand Prix,17,Shanghai International Circuit,China,9.5,0.0,0.0,0.0,9.25,0.0,0.25,38,0.02631578947368421,0.23684210526315788,-0.4,30.0,5.0,30.0,10.0,38.0,45.0,30.0,0.0,8.0,1,1
2010_4,liuzzi,force_india,18.0,23,0.0,0,Accident,18.0,1:37.161,\N,\N,0,0,1,97.161,87.456,87.1785,97.161,2010,4,12.0,12.6,13.5,0.0,0.0,0.25,12.6,0.0,1.0,3.0,1.6666666666666667,13.4,8.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,16.75,0.0,1.0,8,0.0,0.0,0.7999999999999992,8.0,9.0,18.0,11.0,8.0,8.0,16.0,0.0,11.666666666666666,0,0
2010_4,massa,ferrari,7.0,9,2.0,56,Finished,7.0,1:36.076,1:35.290,1:35.180,0,0,0,96.076,95.28999999999999,95.18,95.18,2010,4,4.0,7.0,6.9,6.0,13.0,0.25806451612903225,7.0,25.0,111.0,2.0,-4.333333333333333,9.2,-14.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.5,0.0,1.0,0.5,7.6,0.0,0.2,31,0.1935483870967742,0.41935483870967744,-0.8999999999999996,39.0,1.0,88.0,2.0,45.0,61.0,45.0,0.0,9.333333333333334,6,1
2010_4,michael_schumacher,mercedes,9.0,10,1.0,56,Finished,9.0,1:36.484,1:35.715,1:35.646,0,0,0,96.48400000000001,95.715,95.646,95.646,2010,4,12.333333333333334,12.333333333333334,12.333333333333334,0.0,0.0,0.3333333333333333,10.6,98.0,219.0,-11.0,7.5,7.333333333333333,1.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,11.166666666666666,0.0,0.4444444444444444,3,0.0,0.0,-7.557076827370364e-16,9.0,8.0,44.0,8.0,9.0,9.0,36.0,0.0,7.333333333333333,0,1
2010_4,petrov,renault,14.0,7,6.0,56,Finished,14.0,1:37.031,1:36.311,\N,0,0,0,97.031,96.311,87.1785,96.311,2010,4,19.666666666666668,19.666666666666668,19.666666666666668,0.0,0.0,1.0,14.0,2.0,9.0,-12.0,-1.0,15.333333333333334,3.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,8.4,0.0,0.2,3,0.0,0.0,-7.557076827370364e-16,0.0,13.0,40.0,9.0,0.0,0.0,40.0,0.0,15.333333333333334,0,1
2010_4,rosa,sauber,17.0,20,0.0,7,Technical,17.0,1:37.050,1:37.020,\N,0,0,1,97.05,97.02000000000001,87.1785,97.02000000000001,2010,4,18.0,18.0,18.0,0.0,0.0,0.6666666666666666,17.8,0.0,5.0,-4.0,3.0,13.333333333333334,5.0,Chinese Grand Prix,17,Shanghai International Circuit,China,10.207142857142856,0.0,0.0,0.4,22.0,0.0,1.0,3,0.0,0.0,-7.557076827370364e-16,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,13.333333333333334,0,0
2010_4,rosberg,mercedes,4.0,3,15.0,56,Finished,4.0,1:35.952,1:35.134,1:34.923,0,1,0,95.952,95.134,94.923,94.923,2010,4,4.333333333333333,7.6,8.3,0.0,3.0,0.3157894736842105,7.2,98.0,221.0,0.0,-2.0,5.8,2.0,Chinese Grand Prix,17,Shanghai International Circuit,China,15.0,0.0,0.0,1.0,10.0,0.0,0.0,38,0.0,0.07894736842105263,-3.0000000000000013,35.0,3.0,45.0,7.0,35.0,44.0,27.0,0.0,4.333333333333333,0,1
2010_4,sutil,force_india,10.0,11,0.0,56,Finished,10.0,1:36.671,1:35.665,1:35.963,0,0,0,96.67099999999999,95.66499999999999,95.963,95.66499999999999,2010,4,11.666666666666666,14.0,12.6,0.0,0.0,0.7631578947368421,14.0,0.0,6.0,6.0,-4.0,9.0,6.0,Chinese Grand Prix,17,Shanghai International Circuit,China,18.0,0.0,0.0,1.0,18.0,0.0,1.0,38,0.0,0.0,-2.500000000000003,10.0,7.0,18.0,11.0,10.0,15.0,16.0,0.0,8.0,0,0
2010_4,trulli,lotus_racing,20.0,18,0.0,26,Hydraulics,20.0,1:39.399,\N,\N,0,0,1,99.399,87.456,87.1785,99.399,2010,4,19.333333333333332,16.8,14.1,0.0,4.0,0.39473684210526316,18.2,0.0,0.0,1.0,3.3333333333333335,13.6,2.0,Chinese Grand Prix,17,Shanghai International Circuit,China,20.0,0.0,0.0,1.0,14.0,0.0,1.0,38,0.0,0.10526315789473684,1.2999999999999978,0.0,13.0,0.0,14.0,2.0,10.0,0.0,0.0,19.333333333333332,1,0
2010_4,vettel,red_bull,1.0,6,8.0,56,Finished,1.0,1:36.317,1:35.280,1:34.558,0,0,0,96.31700000000001,95.28,94.55799999999999,94.55799999999999,2010,4,7.333333333333333,5.4,6.3,6.0,10.0,0.34210526315789475,5.4,88.0,200.0,5.0,0.0,4.6,-2.0,Chinese Grand Prix,17,Shanghai International Circuit,China,5.0,1.0,1.0,0.0,6.75,1.0,0.0,38,0.15789473684210525,0.2631578947368421,1.0,37.0,2.0,61.0,6.0,52.0,74.0,49.0,0.0,1.6666666666666667,7,1
2010_4,webber,red_bull,2.0,8,4.0,56,Finished,2.0,1:35.978,1:35.100,1:34.808,0,0,0,95.97800000000001,95.1,94.80799999999999,94.80799999999999,2010,4,6.333333333333333,4.4,9.4,2.0,9.0,0.23684210526315788,4.4,123.0,265.0,6.0,0.0,2.8,1.0,Chinese Grand Prix,17,Shanghai International Circuit,China,8.0,0.0,1.0,0.0,6.6,1.0,0.0,38,0.05263157894736842,0.23684210526315788,0.9,24.0,6.0,69.0,4.0,42.0,42.0,53.0,0.0,3.0,2,1
2010_5,alguersuari,toro_rosso,15.0,10,1.0,65,+1 Lap,16.0,1:22.593,1:22.207,\N,0,0,1,82.593,82.207,87.1785,82.207,2010,5,11.0,13.2,15.1,0.0,0.0,0.6666666666666666,13.2,0.0,0.0,-3.0,0.0,15.2,4.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,19.5,0.0,1.0,12,0.0,0.0,-1.800000000000002,2.0,12.0,2.0,15.0,2.0,2.0,2.0,1.0,14.333333333333334,0,1
2010_5,alonso,ferrari,4.0,2,18.0,66,Finished,4.0,1:21.957,1:21.549,1:20.937,0,1,0,81.957,81.549,80.937,80.937,2010,5,7.0,7.2,8.9,3.0,5.0,0.28205128205128205,5.5,1.0,1.0,-2.0,1.0,8.8,1.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.0,0.0,0.0,0.5,6.0,1.0,0.25,39,0.07692307692307693,0.1282051282051282,-0.8000000000000004,49.0,3.0,90.0,4.0,49.0,59.0,35.0,0.0,8.333333333333334,1,1
2010_5,barrichello,williams,17.0,9,2.0,65,+1 Lap,18.0,1:23.125,\N,\N,0,0,1,83.125,87.456,87.1785,83.125,2010,5,10.666666666666666,9.2,7.5,2.0,7.0,0.38461538461538464,12.6,0.0,0.0,-3.0,0.6666666666666666,8.2,7.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,9.0,0.0,1.0,0.5,10.5,0.0,0.5,39,0.05128205128205128,0.1794871794871795,1.7999999999999998,5.0,11.0,6.0,13.0,10.0,28.0,1.0,1.0,8.666666666666666,1,1
2010_5,bruno_senna,hrt,21.0,23,0.0,0,Accident,24.0,1:27.122,\N,\N,0,0,1,87.122,87.456,87.1785,87.122,2010,5,17.333333333333332,17.75,17.75,0.0,0.0,1.0,17.75,0.0,0.0,7.0,-1.0,23.0,1.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,11.166666666666666,0.0,0.4444444444444444,4,0.0,0.0,-7.557076827370364e-16,0.0,14.0,0.0,16.0,0.0,0.0,0.0,3.0,23.0,0,0
2010_5,buemi,toro_rosso,14.0,20,0.0,42,Hydraulics,15.0,1:22.699,1:22.191,\N,0,0,1,82.699,82.191,87.1785,82.191,2010,5,17.666666666666668,15.4,14.4,0.0,0.0,0.6666666666666666,15.4,0.0,0.0,-1.0,1.6666666666666667,12.6,2.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,18.0,0.0,0.0,1.0,17.6,0.0,1.0,21,0.0,0.0,2.0999999999999988,0.0,14.0,3.0,14.0,1.0,3.0,3.0,1.0,12.666666666666666,0,0
2010_5,button,mclaren,5.0,5,10.0,66,Finished,5.0,1:21.915,1:21.168,1:20.991,0,0,0,81.91499999999999,81.168,80.991,80.991,2010,5,3.3333333333333335,4.0,5.7,8.0,11.0,0.358974358974359,5.6,2.0,2.0,4.0,-2.0,7.8,0.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,3.5,1.0,1.0,0.0,11.25,0.0,0.75,39,0.20512820512820512,0.28205128205128205,-0.2999999999999998,60.0,1.0,109.0,2.0,66.0,83.0,63.0,0.0,8.666666666666666,4,1
2010_5,chandhok,hrt,24.0,21,0.0,27,Suspension,23.0,1:26.750,\N,\N,0,0,1,86.75,87.456,87.1785,86.75,2010,5,15.333333333333334,17.5,17.5,0.0,0.0,1.0,17.8,0.0,0.0,4.0,-2.3333333333333335,23.5,-1.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,23.0,0.0,1.0,4,0.0,0.0,-7.557076827370364e-16,0.0,14.0,0.0,16.0,0.0,0.0,0.0,-1.0,23.333333333333332,0,0
2010_5,glock,virgin,22.0,18,0.0,63,+3 Laps,21.0,1:25.475,\N,\N,0,0,1,85.475,87.456,87.1785,85.475,2010,5,20.666666666666668,20.4,14.5,0.0,3.0,0.40540540540540543,20.2,0.0,0.0,-6.0,1.3333333333333333,17.8,2.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.5,0.0,0.0,1.0,11.166666666666666,0.0,0.4444444444444444,37,0.0,0.08108108108108109,1.1,0.0,14.0,0.0,16.0,0.0,11.0,0.0,-1.0,18.666666666666668,0,0
2010_5,grassi,virgin,23.0,19,0.0,62,+4 Laps,22.0,1:25.556,\N,\N,0,0,1,85.556,87.456,87.1785,85.556,2010,5,16.333333333333332,18.0,18.0,0.0,0.0,1.0,19.2,0.0,0.0,0.0,-1.3333333333333333,22.5,0.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,18.0,0.0,1.0,4,0.0,0.0,-7.557076827370364e-16,0.0,14.0,0.0,16.0,0.0,0.0,0.0,-1.0,22.666666666666668,0,0
2010_5,hamilton,mclaren,3.0,14,0.0,64,Puncture,3.0,1:21.723,1:21.415,1:20.829,0,0,1,81.723,81.41499999999999,80.82900000000001,80.82900000000001,2010,5,4.666666666666667,7.2,7.4,7.0,17.0,0.2564102564102564,7.2,15.0,43.0,12.0,-0.3333333333333333,8.4,-3.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,6.0,0.0,1.0,0.5,10.0,0.0,0.6,39,0.1794871794871795,0.4358974358974359,-3.1000000000000014,49.0,3.0,119.0,1.0,49.0,71.0,65.0,0.0,12.333333333333334,11,0
2010_5,hulkenberg,williams,13.0,16,0.0,64,+2 Laps,13.0,1:22.857,1:22.131,\N,0,0,1,82.857,82.131,87.1785,82.131,2010,5,15.666666666666666,15.25,15.25,0.0,0.0,0.75,14.0,0.0,9.0,1.0,0.3333333333333333,12.25,-3.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,10.2,0.0,0.6,4,0.0,0.0,-7.557076827370364e-16,1.0,13.0,8.0,12.0,1.0,1.0,3.0,0.0,12.0,0,0
2010_5,kobayashi,sauber,10.0,12,0.0,65,+1 Lap,10.0,1:22.577,1:21.725,1:21.984,0,0,1,82.577,81.725,81.98400000000001,81.725,2010,5,22.333333333333332,19.0,17.5,0.0,0.0,0.6666666666666666,19.6,0.0,1.0,-10.0,0.0,13.6,-5.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,11.166666666666666,0.0,0.4444444444444444,6,0.0,0.0,3.1999999999999997,0.0,14.0,0.0,16.0,3.0,3.0,0.0,0.0,13.333333333333334,0,0
2010_5,kovalainen,lotus_racing,20.0,24,0.0,0,Gearbox,20.0,1:24.748,\N,\N,0,0,1,84.748,87.456,87.1785,84.748,2010,5,15.0,14.2,11.0,1.0,3.0,0.41025641025641024,16.0,0.0,0.0,10.0,-0.3333333333333333,17.8,-1.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,16.5,0.0,0.0,1.0,11.166666666666666,0.0,0.4444444444444444,39,0.02564102564102564,0.07692307692307693,0.8999999999999985,0.0,14.0,0.0,16.0,0.0,8.0,0.0,0.0,18.333333333333332,1,0
2010_5,kubica,renault,7.0,8,4.0,66,Finished,7.0,1:22.488,1:21.599,1:21.353,0,0,0,82.488,81.599,81.35300000000001,81.35300000000001,2010,5,3.6666666666666665,6.4,7.4,1.0,9.0,0.2564102564102564,8.8,2.0,6.0,3.0,-2.0,7.8,-1.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,7.5,0.0,0.0,0.5,13.0,0.0,0.75,39,0.02564102564102564,0.23076923076923078,-1.700000000000001,40.0,6.0,46.0,10.0,40.0,54.0,28.0,0.0,7.666666666666667,1,1
2010_5,liuzzi,force_india,16.0,15,0.0,64,Engine,17.0,1:23.084,1:22.854,\N,0,0,1,83.084,82.854,87.1785,82.854,2010,5,16.666666666666668,14.8,14.555555555555555,0.0,0.0,0.3333333333333333,14.8,0.0,1.0,-8.0,4.666666666666667,14.0,-1.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,16.25,0.0,1.0,9,0.0,0.0,2.6999999999999997,8.0,9.0,18.0,11.0,8.0,8.0,10.0,1.0,13.666666666666666,0,0
2010_5,massa,ferrari,9.0,6,8.0,66,Finished,9.0,1:22.564,1:21.841,1:21.585,0,0,0,82.564,81.84100000000001,81.58500000000001,81.58500000000001,2010,5,6.333333333333333,8.2,6.4,6.0,13.0,0.25,8.2,25.0,111.0,-3.0,2.3333333333333335,9.0,2.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,4.0,0.0,1.0,0.0,5.2,1.0,0.2,32,0.1875,0.40625,-1.7000000000000017,41.0,5.0,108.0,3.0,41.0,63.0,38.0,0.0,11.0,6,1
2010_5,michael_schumacher,mercedes,6.0,4,12.0,66,Finished,6.0,1:22.528,1:21.557,1:21.294,0,0,0,82.52799999999999,81.557,81.294,81.294,2010,5,13.666666666666666,11.75,11.75,0.0,0.0,0.25,10.2,98.0,219.0,-6.0,1.3333333333333333,7.75,-3.0,Spanish Grand Prix,4,Circuit de Barcelona-Catalunya,Spain,10.207142857142856,0.0,0.0,0.4,11.166666666666666,0.0,0.4444444444444444,4,0.0,0.0,-7.557076827370364e-16,10.0,8.0,60.0,8.0,10.0,10.0,41.0,0.0,8.0,0,1
