race_id,driver_id,constructor_id,position,q1,q2,q3
2023_14,norris,mclaren,9,1:21.995,1:21.581,1:20.979
2023_14,alonso,aston_martin,10,1:22.043,1:21.543,1:21.417
2023_14,tsunoda,alphatauri,11,1:21.852,1:21.594,\N
2023_14,lawson,alphatauri,12,1:22.112,1:21.758,\N
2023_14,hulkenberg,haas,13,1:22.343,1:21.776,\N
2023_14,bottas,alfa,14,1:22.249,1:21.940,\N
2023_14,sargeant,williams,15,1:21.930,1:21.944,\N
2023_14,zhou,alfa,16,1:22.390,\N,\N
2023_14,gasly,alpine,17,1:22.545,\N,\N
2023_14,ocon,alpine,18,1:22.548,\N,\N
2023_14,kevin_magnussen,haas,19,1:22.592,\N,\N
2023_14,stroll,aston_martin,20,1:22.860,\N,\N
2023_15,sainz,ferrari,1,1:32.339,1:31.439,1:30.984
2023_15,russell,mercedes,2,1:32.331,1:31.743,1:31.056
2023_15,leclerc,ferrari,3,1:32.406,1:32.012,1:31.063
2023_15,norris,mclaren,4,1:32.483,1:31.951,1:31.270
2023_15,hamilton,mercedes,5,1:32.651,1:32.019,1:31.485
2023_15,kevin_magnussen,haas,6,1:32.242,1:31.892,1:31.575
2023_15,alonso,aston_martin,7,1:32.584,1:31.835,1:31.615
2023_15,ocon,alpine,8,1:32.369,1:32.089,1:31.673
2023_15,hulkenberg,haas,9,1:32.100,1:31.994,1:31.808
2023_15,lawson,alphatauri,10,1:32.215,1:32.166,1:32.268
2023_15,max_verstappen,red_bull,11,1:32.398,1:32.173,\N
2023_15,gasly,alpine,12,1:32.452,1:32.274,\N
2023_15,perez,red_bull,13,1:32.099,1:32.310,\N
2023_15,albon,williams,14,1:32.668,1:33.719,\N
2023_15,tsunoda,alphatauri,15,1:31.991,\N,\N
2023_15,bottas,alfa,16,1:32.809,\N,\N
2023_15,piastri,mclaren,17,1:32.902,\N,\N
2023_15,sargeant,williams,18,1:33.252,\N,\N
2023_15,zhou,alfa,19,1:33.258,\N,\N
2023_15,stroll,aston_martin,20,1:33.397,\N,\N
2023_16,max_verstappen,red_bull,1,1:29.878,1:29.964,1:28.877
2023_16,piastri,mclaren,2,1:30.439,1:30.122,1:29.458
2023_16,norris,mclaren,3,1:30.063,1:30.296,1:29.493
2023_16,leclerc,ferrari,4,1:30.393,1:29.940,1:29.542
2023_16,perez,red_bull,5,1:30.652,1:29.965,1:29.650
2023_16,sainz,ferrari,6,1:30.651,1:30.067,1:29.850
2023_16,hamilton,mercedes,7,1:30.811,1:30.040,1:29.908
2023_16,russell,mercedes,8,1:30.811,1:30.268,1:30.219
2023_16,tsunoda,alphatauri,9,1:30.733,1:30.204,1:30.303
2023_16,alonso,aston_martin,10,1:30.971,1:30.465,1:30.560
2023_16,lawson,alphatauri,11,1:30.425,1:30.508,\N
2023_16,gasly,alpine,12,1:30.843,1:30.509,\N
2023_16,albon,williams,13,1:30.941,1:30.537,\N
2023_16,ocon,alpine,14,1:30.960,1:30.586,\N
2023_16,kevin_magnussen,haas,15,1:30.976,1:30.665,\N
2023_16,bottas,alfa,16,1:31.049,\N,\N
2023_16,stroll,aston_martin,17,1:31.181,\N,\N
2023_16,hulkenberg,haas,18,1:31.299,\N,\N
2023_16,zhou,alfa,19,1:31.398,\N,\N
2023_16,sargeant,williams,20,\N,\N,\N
2023_17,max_verstappen,red_bull,1,1:25.007,1:24.483,1:23.778
2023_17,russell,mercedes,2,1:25.334,1:24.827,1:24.219
2023_17,hamilton,mercedes,3,1:26.076,1:24.381,1:24.305
2023_17,alonso,aston_martin,4,1:25.223,1:25.241,1:24.369
2023_17,leclerc,ferrari,5,1:25.452,1:25.079,1:24.424
2023_17,piastri,mclaren,6,1:25.266,1:24.724,1:24.540
2023_17,gasly,alpine,7,1:25.566,1:24.918,1:24.553
2023_17,ocon,alpine,8,1:25.711,1:24.928,1:24.763
2023_17,bottas,alfa,9,1:26.038,1:25.297,1:25.058
2023_17,norris,mclaren,10,1:25.131,1:24.685,\N
2023_17,tsunoda,alphatauri,11,1:26.058,1:25.301,\N
2023_17,sainz,ferrari,12,1:25.808,1:25.328,\N
2023_17,perez,red_bull,13,1:25.991,1:25.462,\N
2023_17,albon,williams,14,1:26.118,1:25.707,\N
2023_17,hulkenberg,haas,15,1:25.904,1:25.783,\N
2023_17,sargeant,williams,16,1:26.210,\N,\N
2023_17,stroll,aston_martin,17,1:26.345,\N,\N
2023_17,lawson,alphatauri,18,1:26.635,\N,\N
2023_17,kevin_magnussen,haas,19,1:27.046,\N,\N
2023_17,zhou,alfa,20,1:27.432,\N,\N
2023_18,leclerc,ferrari,1,1:36.061,1:35.004,1:34.723
2023_18,norris,mclaren,2,1:35.110,1:35.441,1:34.853
2023_18,hamilton,mercedes,3,1:35.091,1:35.240,1:34.862
2023_18,sainz,ferrari,4,1:35.824,1:35.302,1:34.945
2023_18,russell,mercedes,5,1:36.165,1:35.606,1:35.079
2023_18,max_verstappen,red_bull,6,1:35.346,1:35.008,1:35.081
2023_18,gasly,alpine,7,1:36.158,1:35.496,1:35.089
2023_18,ocon,alpine,8,1:36.131,1:35.413,1:35.154
2023_18,perez,red_bull,9,1:35.989,1:35.679,1:35.173
2023_18,piastri,mclaren,10,1:36.064,1:35.576,1:35.467
2023_18,tsunoda,alphatauri,11,1:35.913,1:35.697,\N
2023_18,zhou,alfa,12,1:36.052,1:35.698,\N
2023_18,bottas,alfa,13,1:36.082,1:35.858,\N
2023_18,kevin_magnussen,haas,14,1:36.009,1:35.880,\N
2023_18,ricciardo,alphatauri,15,1:36.213,1:35.974,\N
2023_18,hulkenberg,haas,16,1:36.235,\N,\N
2023_18,alonso,aston_martin,17,1:36.268,\N,\N
2023_18,albon,williams,18,1:36.315,\N,\N
2023_18,stroll,aston_martin,19,1:36.589,\N,\N
2023_18,sargeant,williams,20,1:36.827,\N,\N
2023_19,leclerc,ferrari,1,1:18.401,1:17.901,1:17.166
2023_19,sainz,ferrari,2,1:18.755,1:18.382,1:17.233
2023_19,max_verstappen,red_bull,3,1:18.099,1:17.625,1:17.263
2023_19,ricciardo,alphatauri,4,1:18.341,1:17.706,1:17.382
2023_19,perez,red_bull,5,1:18.553,1:18.124,1:17.423
2023_19,hamilton,mercedes,6,1:18.677,1:17.571,1:17.454
2023_19,piastri,mclaren,7,1:18.241,1:17.874,1:17.623
2023_19,russell,mercedes,8,1:18.893,1:17.673,1:17.674
2023_19,bottas,alfa,9,1:18.429,1:18.016,1:18.032
2023_19,zhou,alfa,10,1:19.016,1:18.440,1:18.050
2023_19,gasly,alpine,11,1:18.945,1:18.521,\N
2023_19,hulkenberg,haas,12,1:18.969,1:18.524,\N
2023_19,alonso,aston_martin,13,1:18.848,1:18.738,\N
2023_19,albon,williams,14,1:18.828,1:19.147,\N
2023_19,tsunoda,alphatauri,15,1:18.890,\N,\N
2023_19,ocon,alpine,16,1:19.080,\N,\N
2023_19,kevin_magnussen,haas,17,1:19.163,\N,\N
2023_19,stroll,aston_martin,18,1:19.227,\N,\N
2023_19,norris,mclaren,19,1:21.554,\N,\N
2023_19,sargeant,williams,20,\N,\N,\N
2023_20,max_verstappen,red_bull,1,1:10.436,1:10.162,1:10.727
2023_20,leclerc,ferrari,2,1:10.472,1:10.303,1:11.021
2023_20,stroll,aston_martin,3,1:10.551,1:10.375,1:11.344
2023_20,alonso,aston_martin,4,1:10.557,1:10.237,1:11.387
2023_20,hamilton,mercedes,5,1:10.604,1:10.266,1:11.469
2023_20,russell,mercedes,6,1:10.340,1:10.316,1:11.590
2023_20,norris,mclaren,7,1:10.623,1:10.021,1:11.987
2023_20,sainz,ferrari,8,1:10.624,1:10.254,1:11.989
2023_20,perez,red_bull,9,1:10.668,1:10.219,1:12.321
2023_20,piastri,mclaren,10,1:10.519,1:10.330,\N
2023_20,hulkenberg,haas,11,1:10.475,1:10.547,\N
2023_20,ocon,alpine,12,1:10.763,1:10.562,\N
2023_20,gasly,alpine,13,1:10.793,1:10.567,\N
2023_20,kevin_magnussen,haas,14,1:10.602,1:10.723,\N
2023_20,albon,williams,15,1:10.621,1:10.840,\N
2023_20,tsunoda,alphatauri,16,1:10.837,\N,\N
2023_20,ricciardo,alphatauri,17,1:10.843,\N,\N
2023_20,bottas,alfa,18,1:10.955,\N,\N
2023_20,sargeant,williams,19,1:11.035,\N,\N
2023_20,zhou,alfa,20,1:11.275,\N,\N
2023_21,leclerc,ferrari,1,1:33.617,1:32.775,1:32.726
2023_21,sainz,ferrari,2,1:33.851,1:33.338,1:32.770
2023_21,max_verstappen,red_bull,3,1:34.190,1:33.572,1:33.104
2023_21,russell,mercedes,4,1:34.137,1:33.351,1:33.112
2023_21,gasly,alpine,5,1:34.272,1:33.494,1:33.239
2023_21,albon,williams,6,1:34.634,1:33.588,1:33.323
2023_21,sargeant,williams,7,1:34.525,1:33.733,1:33.513
2023_21,bottas,alfa,8,1:34.305,1:33.809,1:33.525
2023_21,kevin_magnussen,haas,9,1:34.337,1:33.664,1:33.537
2023_21,alonso,aston_martin,10,1:34.422,1:33.617,1:33.555
2023_21,hamilton,mercedes,11,1:34.307,1:33.837,\N
2023_21,perez,red_bull,12,1:34.574,1:33.855,\N
2023_21,hulkenberg,haas,13,1:34.265,1:33.979,\N
2023_21,stroll,aston_martin,14,1:34.504,1:34.199,\N
2023_21,ricciardo,alphatauri,15,1:34.683,1:34.308,\N
2023_21,norris,mclaren,16,1:34.703,\N,\N
2023_21,ocon,alpine,17,1:34.834,\N,\N
2023_21,zhou,alfa,18,1:34.849,\N,\N
2023_21,piastri,mclaren,19,1:34.850,\N,\N
2023_21,tsunoda,alphatauri,20,1:36.447,\N,\N
2023_22,max_verstappen,red_bull,1,1:24.160,1:23.740,1:23.445
2023_22,leclerc,ferrari,2,1:24.459,1:23.969,1:23.584
2023_22,piastri,mclaren,3,1:24.487,1:24.278,1:23.782
2023_22,russell,mercedes,4,1:24.337,1:24.013,1:23.788
2023_22,norris,mclaren,5,1:24.368,1:23.920,1:23.816
2023_22,tsunoda,alphatauri,6,1:24.286,1:24.207,1:23.968
2023_22,alonso,aston_martin,7,1:24.501,1:24.131,1:24.084
2023_22,hulkenberg,haas,8,1:24.425,1:24.213,1:24.108
2023_22,perez,red_bull,9,1:24.209,1:24.116,1:24.171
2023_22,gasly,alpine,10,1:24.600,1:24.078,1:24.548
2023_22,hamilton,mercedes,11,1:24.437,1:24.359,\N
2023_22,ocon,alpine,12,1:24.565,1:24.391,\N
2023_22,stroll,aston_martin,13,1:24.405,1:24.422,\N
2023_22,albon,williams,14,1:24.298,1:24.439,\N
2023_22,ricciardo,alphatauri,15,1:24.461,1:24.442,\N
2023_22,sainz,ferrari,16,1:24.738,\N,\N
2023_22,kevin_magnussen,haas,17,1:24.764,\N,\N
2023_22,bottas,alfa,18,1:24.788,\N,\N
2023_22,zhou,alfa,19,1:25.159,\N,\N
2023_22,sargeant,williams,20,\N,\N,\N
2024_1,max_verstappen,red_bull,1,1:30.031,1:29.374,1:29.179
2024_1,leclerc,ferrari,2,1:30.243,1:29.165,1:29.407
2024_1,russell,mercedes,3,1:30.350,1:29.922,1:29.485
2024_1,sainz,ferrari,4,1:29.909,1:29.573,1:29.507
2024_1,perez,red_bull,5,1:30.221,1:29.932,1:29.537
2024_1,alonso,aston_martin,6,1:30.179,1:29.801,1:29.542
2024_1,norris,mclaren,7,1:30.143,1:29.941,1:29.614
2024_1,piastri,mclaren,8,1:30.531,1:30.122,1:29.683
2024_1,hamilton,mercedes,9,1:30.451,1:29.718,1:29.710
2024_1,hulkenberg,haas,10,1:30.566,1:29.851,1:30.502
2024_1,tsunoda,rb,11,1:30.481,1:30.129,\N
2024_1,stroll,aston_martin,12,1:29.965,1:30.200,\N
2024_1,albon,williams,13,1:30.397,1:30.221,\N
2024_1,ricciardo,rb,14,1:30.562,1:30.278,\N
2024_1,kevin_magnussen,haas,15,1:30.646,1:30.529,\N
2024_1,bottas,sauber,16,1:30.756,\N,\N
2024_1,zhou,sauber,17,1:30.757,\N,\N
2024_1,sargeant,williams,18,1:30.770,\N,\N
2024_1,ocon,alpine,19,1:30.793,\N,\N
2024_1,gasly,alpine,20,1:30.948,\N,\N
2024_2,max_verstappen,red_bull,1,1:28.171,1:28.033,1:27.472
2024_2,leclerc,ferrari,2,1:28.318,1:28.112,1:27.791
2024_2,perez,red_bull,3,1:28.638,1:28.467,1:27.807
2024_2,alonso,aston_martin,4,1:28.706,1:28.122,1:27.846
2024_2,piastri,mclaren,5,1:28.755,1:28.343,1:28.089
2024_2,norris,mclaren,6,1:28.805,1:28.479,1:28.132
2024_2,russell,mercedes,7,1:28.749,1:28.448,1:28.316
2024_2,hamilton,mercedes,8,1:28.994,1:28.606,1:28.460
2024_2,tsunoda,rb,9,1:28.988,1:28.564,1:28.547
2024_2,stroll,aston_martin,10,1:28.250,1:28.578,1:28.572
2024_2,bearman,ferrari,11,1:28.984,1:28.642,\N
2024_2,albon,williams,12,1:29.107,1:28.980,\N
2024_2,kevin_magnussen,haas,13,1:29.069,1:29.020,\N
2024_2,ricciardo,rb,14,1:29.065,1:29.025,\N
2024_2,hulkenberg,haas,15,1:29.055,\N,\N
2024_2,bottas,sauber,16,1:29.179,\N,\N
2024_2,ocon,alpine,17,1:29.475,\N,\N
2024_2,gasly,alpine,18,1:29.479,\N,\N
2024_2,sargeant,williams,19,1:29.526,\N,\N
2024_2,zhou,sauber,20,\N,\N,\N
2024_3,max_verstappen,red_bull,1,1:16.819,1:16.387,1:15.915
2024_3,sainz,ferrari,2,1:16.731,1:16.189,1:16.185
2024_3,perez,red_bull,3,1:16.805,1:16.631,1:16.274
2024_3,norris,mclaren,4,1:17.430,1:16.750,1:16.315
2024_3,leclerc,ferrari,5,1:16.984,1:16.304,1:16.435
2024_3,piastri,mclaren,6,1:17.369,1:16.601,1:16.572
2024_3,russell,mercedes,7,1:17.062,1:16.901,1:16.724
2024_3,tsunoda,rb,8,1:17.356,1:16.791,1:16.788
2024_3,stroll,aston_martin,9,1:17.376,1:16.780,1:17.072
2024_3,alonso,aston_martin,10,1:16.991,1:16.710,1:17.552
2024_3,hamilton,mercedes,11,1:17.499,1:16.960,\N
2024_3,albon,williams,12,1:17.130,1:17.167,\N
2024_3,bottas,sauber,13,1:17.543,1:17.340,\N
2024_3,kevin_magnussen,haas,14,1:17.709,1:17.427,\N
2024_3,ocon,alpine,15,1:17.617,1:17.697,\N
2024_3,hulkenberg,haas,16,1:17.976,\N,\N
2024_3,gasly,alpine,17,1:17.982,\N,\N
2024_3,ricciardo,rb,18,1:18.085,\N,\N
2024_3,zhou,sauber,19,1:18.188,\N,\N
2024_4,max_verstappen,red_bull,1,1:28.866,1:28.740,1:28.197
2024_4,perez,red_bull,2,1:29.303,1:28.752,1:28.263
2024_4,norris,mclaren,3,1:29.536,1:28.940,1:28.489
2024_4,sainz,ferrari,4,1:29.513,1:29.099,1:28.682
2024_4,alonso,aston_martin,5,1:29.254,1:29.082,1:28.686
2024_4,piastri,mclaren,6,1:29.425,1:29.148,1:28.760
2024_4,hamilton,mercedes,7,1:29.661,1:28.887,1:28.766
2024_4,leclerc,ferrari,8,1:29.338,1:29.196,1:28.786
2024_4,russell,mercedes,9,1:29.799,1:29.140,1:29.008
2024_4,tsunoda,rb,10,1:29.775,1:29.417,1:29.413
2024_4,ricciardo,rb,11,1:29.727,1:29.472,\N
2024_4,hulkenberg,haas,12,1:29.821,1:29.494,\N
2024_4,bottas,sauber,13,1:29.602,1:29.593,\N
2024_4,albon,williams,14,1:29.963,1:29.714,\N
2024_4,ocon,alpine,15,1:29.811,1:29.816,\N
2024_4,stroll,aston_martin,16,1:30.024,\N,\N
2024_4,gasly,alpine,17,1:30.119,\N,\N
2024_4,kevin_magnussen,haas,18,1:30.131,\N,\N
2024_4,sargeant,williams,19,1:30.139,\N,\N
2024_4,zhou,sauber,20,1:30.143,\N,\N
2024_5,max_verstappen,red_bull,1,1:34.742,1:33.794,1:33.660
2024_5,perez,red_bull,2,1:35.457,1:34.026,1:33.982
2024_5,alonso,aston_martin,3,1:35.116,1:34.652,1:34.148
2024_5,norris,mclaren,4,1:34.842,1:34.460,1:34.165
2024_5,piastri,mclaren,5,1:35.014,1:34.659,1:34.273
2024_5,leclerc,ferrari,6,1:34.797,1:34.399,1:34.289
2024_5,sainz,ferrari,7,1:34.970,1:34.368,1:34.297
2024_5,russell,mercedes,8,1:35.084,1:34.609,1:34.433
2024_5,hulkenberg,haas,9,1:35.068,1:34.667,1:34.604
2024_5,bottas,sauber,10,1:35.169,1:34.769,1:34.665
2024_5,stroll,aston_martin,11,1:35.334,1:34.838,\N
2024_5,ricciardo,rb,12,1:35.443,1:34.934,\N
2024_5,ocon,alpine,13,1:35.356,1:35.223,\N
2024_5,albon,williams,14,1:35.384,1:35.241,\N
2024_5,gasly,alpine,15,1:35.287,1:35.463,\N
2024_5,zhou,sauber,16,1:35.505,\N,\N
2024_5,kevin_magnussen,haas,17,1:35.516,\N,\N
2024_5,hamilton,mercedes,18,1:35.573,\N,\N
2024_5,tsunoda,rb,19,1:35.746,\N,\N
2024_5,sargeant,williams,20,1:36.358,\N,\N
2024_6,max_verstappen,red_bull,1,1:27.689,1:27.566,1:27.241
2024_6,leclerc,ferrari,2,1:28.081,1:27.533,1:27.382
2024_6,sainz,ferrari,3,1:27.937,1:27.941,1:27.455
2024_6,perez,red_bull,4,1:27.772,1:27.839,1:27.460
2024_6,norris,mclaren,5,1:27.913,1:27.871,1:27.594
2024_6,piastri,mclaren,6,1:28.032,1:27.721,1:27.675
2024_6,russell,mercedes,7,1:28.159,1:28.095,1:28.067
2024_6,hamilton,mercedes,8,1:28.167,1:27.697,1:28.107
2024_6,hulkenberg,haas,9,1:28.383,1:28.200,1:28.146
2024_6,tsunoda,rb,10,1:28.324,1:28.167,1:28.192
2024_6,stroll,aston_martin,11,1:28.177,1:28.222,\N
2024_6,gasly,alpine,12,1:27.976,1:28.324,\N
2024_6,ocon,alpine,13,1:28.209,1:28.371,\N
2024_6,albon,williams,14,1:28.343,1:28.413,\N
2024_6,alonso,aston_martin,15,1:28.453,1:28.427,\N
2024_6,bottas,sauber,16,1:28.463,\N,\N
2024_6,sargeant,williams,17,1:28.487,\N,\N
2024_6,ricciardo,rb,18,1:28.617,\N,\N
2024_6,kevin_magnussen,haas,19,1:28.619,\N,\N
2024_6,zhou,sauber,20,1:28.824,\N,\N
2024_7,max_verstappen,red_bull,1,1:15.762,1:15.176,1:14.746
2024_7,piastri,mclaren,2,1:15.940,1:15.407,1:14.820
2024_7,norris,mclaren,3,1:15.915,1:15.371,1:14.837
2024_7,leclerc,ferrari,4,1:15.823,1:15.328,1:14.970
2024_7,sainz,ferrari,5,1:16.015,1:15.512,1:15.233
2024_7,russell,mercedes,6,1:16.107,1:15.671,1:15.234
2024_7,tsunoda,rb,7,1:15.894,1:15.358,1:15.465
2024_7,hamilton,mercedes,8,1:16.604,1:15.677,1:15.504
2024_7,ricciardo,rb,9,1:16.060,1:15.691,1:15.674
2024_7,hulkenberg,haas,10,1:15.841,1:15.569,1:15.980
2024_7,perez,red_bull,11,1:16.404,1:15.706,\N
2024_7,ocon,alpine,12,1:16.361,1:15.906,\N
2024_7,stroll,aston_martin,13,1:16.458,1:15.992,\N
2024_7,albon,williams,14,1:16.524,1:16.200,\N
2024_7,gasly,alpine,15,1:16.015,1:16.381,\N
2024_7,bottas,sauber,16,1:16.626,\N,\N
2024_7,zhou,sauber,17,1:16.834,\N,\N
2024_7,kevin_magnussen,haas,18,1:16.854,\N,\N
2024_7,alonso,aston_martin,19,1:16.917,\N,\N
2024_7,sargeant,williams,20,\N,\N,\N
2024_8,leclerc,ferrari,1,1:11.584,1:10.825,1:10.270
2024_8,piastri,mclaren,2,1:11.500,1:10.756,1:10.424
2024_8,sainz,ferrari,3,1:11.543,1:11.075,1:10.518
2024_8,norris,mclaren,4,1:11.760,1:10.732,1:10.542
2024_8,russell,mercedes,5,1:11.492,1:10.929,1:10.543
2024_8,max_verstappen,red_bull,6,1:11.711,1:10.745,1:10.567
2024_8,hamilton,mercedes,7,1:11.528,1:11.056,1:10.621
2024_8,tsunoda,rb,8,1:11.852,1:11.106,1:10.858
2024_8,albon,williams,9,1:11.623,1:11.216,1:10.948
2024_8,gasly,alpine,10,1:11.714,1:10.896,1:11.311
2024_8,ocon,alpine,11,1:11.887,1:11.285,\N
2024_8,hulkenberg,haas,12,1:11.876,1:11.440,\N
2024_8,ricciardo,rb,13,1:11.785,1:11.482,\N
2024_8,stroll,aston_martin,14,1:11.728,1:11.563,\N
2024_8,kevin_magnussen,haas,15,1:11.832,1:11.725,\N
2024_8,alonso,aston_martin,16,1:12.019,\N,\N
2024_8,sargeant,williams,17,1:12.020,\N,\N
2024_8,perez,red_bull,18,1:12.060,\N,\N
2024_8,bottas,sauber,19,1:12.512,\N,\N
2024_8,zhou,sauber,20,1:13.028,\N,\N
2024_9,russell,mercedes,1,1:13.013,1:11.742,1:12.000
2024_9,max_verstappen,red_bull,2,1:12.360,1:12.549,1:12.000
2024_9,norris,mclaren,3,1:12.959,1:12.201,1:12.021
2024_9,piastri,mclaren,4,1:12.907,1:12.462,1:12.103
2024_9,ricciardo,rb,5,1:13.240,1:12.572,1:12.178
2024_9,alonso,aston_martin,6,1:13.117,1:12.635,1:12.228
2024_9,hamilton,mercedes,7,1:12.851,1:11.979,1:12.280
2024_9,tsunoda,rb,8,1:12.748,1:12.303,1:12.414
2024_9,stroll,aston_martin,9,1:13.088,1:12.659,1:12.701
2024_9,albon,williams,10,1:12.896,1:12.485,1:12.796
2024_9,leclerc,ferrari,11,1:13.107,1:12.691,\N
2024_9,sainz,ferrari,12,1:13.038,1:12.728,\N
2024_9,sargeant,williams,13,1:13.063,1:12.736,\N
2024_9,kevin_magnussen,haas,14,1:13.217,1:12.916,\N
2024_9,gasly,alpine,15,1:13.289,1:12.940,\N
2024_9,perez,red_bull,16,1:13.326,\N,\N
2024_9,bottas,sauber,17,1:13.366,\N,\N
2024_9,ocon,alpine,18,1:13.435,\N,\N
2024_9,hulkenberg,haas,19,1:13.978,\N,\N
2024_9,zhou,sauber,20,1:14.292,\N,\N
2024_10,norris,mclaren,1,1:12.386,1:11.872,1:11.383
2024_10,max_verstappen,red_bull,2,1:12.306,1:11.653,1:11.403
2024_10,hamilton,mercedes,3,1:12.143,1:11.792,1:11.701
2024_10,russell,mercedes,4,1:12.456,1:11.812,1:11.703
2024_10,leclerc,ferrari,5,1:12.257,1:12.038,1:11.731
2024_10,sainz,ferrari,6,1:12.403,1:11.874,1:11.736
2024_10,gasly,alpine,7,1:12.651,1:12.079,1:11.857
2024_10,perez,red_bull,8,1:12.477,1:12.054,1:12.061
2024_10,ocon,alpine,9,1:12.691,1:12.109,1:12.125
2024_10,piastri,mclaren,10,1:12.460,1:12.011,\N
2024_10,alonso,aston_martin,11,1:12.505,1:12.128,\N
2024_10,bottas,sauber,12,1:12.758,1:12.227,\N
2024_10,hulkenberg,haas,13,1:12.708,1:12.310,\N
2024_10,stroll,aston_martin,14,1:12.881,1:12.372,\N
2024_10,zhou,sauber,15,1:12.880,1:12.738,\N
2024_10,kevin_magnussen,haas,16,1:12.937,\N,\N
2024_10,tsunoda,rb,17,1:12.985,\N,\N
2024_10,ricciardo,rb,18,1:13.075,\N,\N
2024_10,albon,williams,19,1:13.153,\N,\N
2024_10,sargeant,williams,20,1:13.509,\N,\N
2024_11,max_verstappen,red_bull,1,1:05.336,1:04.469,1:04.314
2024_11,norris,mclaren,2,1:05.450,1:05.103,1:04.718
2024_11,russell,mercedes,3,1:05.585,1:05.016,1:04.840
2024_11,sainz,ferrari,4,1:05.263,1:05.016,1:04.851
2024_11,hamilton,mercedes,5,1:05.541,1:05.053,1:04.903
2024_11,leclerc,ferrari,6,1:05.509,1:05.104,1:05.044
2024_11,piastri,mclaren,7,1:05.311,1:05.070,1:05.048
2024_11,perez,red_bull,8,1:05.587,1:05.144,1:05.202
2024_11,hulkenberg,haas,9,1:05.596,1:05.262,1:05.385
2024_11,ocon,alpine,10,1:05.574,1:05.274,1:05.883
2024_11,ricciardo,rb,11,1:05.569,1:05.289,\N
2024_11,kevin_magnussen,haas,12,1:05.508,1:05.347,\N
2024_11,gasly,alpine,13,1:05.598,1:05.359,\N
2024_11,tsunoda,rb,14,1:05.563,1:05.412,\N
2024_11,alonso,aston_martin,15,1:05.656,1:05.639,\N
2024_11,albon,williams,16,1:05.736,\N,\N
2024_11,stroll,aston_martin,17,1:05.819,\N,\N
2024_11,bottas,sauber,18,1:05.847,\N,\N
2024_11,sargeant,williams,19,1:05.856,\N,\N
2024_11,zhou,sauber,20,1:06.061,\N,\N
2024_12,russell,mercedes,1,1:30.106,1:26.723,1:25.819
2024_12,hamilton,mercedes,2,1:29.547,1:26.770,1:25.990
2024_12,norris,mclaren,3,1:31.596,1:26.559,1:26.030
2024_12,max_verstappen,red_bull,4,1:31.342,1:26.796,1:26.203
2024_12,piastri,mclaren,5,1:30.895,1:26.733,1:26.237
2024_12,hulkenberg,haas,6,1:31.929,1:26.847,1:26.338
2024_12,sainz,ferrari,7,1:30.557,1:26.843,1:26.509
2024_12,stroll,aston_martin,8,1:31.410,1:26.938,1:26.585
2024_12,albon,williams,9,1:31.135,1:26.933,1:26.640
2024_12,alonso,aston_martin,10,1:31.264,1:26.730,1:26.917
2024_12,leclerc,ferrari,11,1:30.496,1:27.097,\N
2024_12,sargeant,williams,12,1:31.608,1:27.175,\N
2024_12,tsunoda,rb,13,1:30.994,1:27.269,\N
2024_12,zhou,sauber,14,1:31.190,1:27.867,\N
2024_12,ricciardo,rb,15,1:31.291,1:27.949,\N
2024_12,bottas,sauber,16,1:32.431,\N,\N
2024_12,kevin_magnussen,haas,17,1:32.905,\N,\N
2024_12,ocon,alpine,18,1:34.557,\N,\N
2024_12,perez,red_bull,19,1:38.348,\N,\N
2024_12,gasly,alpine,20,1:39.804,\N,\N
2024_13,norris,mclaren,1,1:17.755,1:15.540,1:15.227
2024_13,piastri,mclaren,2,1:17.504,1:15.785,1:15.249
2024_13,max_verstappen,red_bull,3,1:17.087,1:15.770,1:15.273
2024_13,sainz,ferrari,4,1:17.244,1:15.885,1:15.696
2024_13,hamilton,mercedes,5,1:17.087,1:16.307,1:15.854
2024_13,leclerc,ferrari,6,1:17.437,1:15.891,1:15.905
2024_13,alonso,aston_martin,7,1:17.624,1:16.117,1:16.043
2024_13,stroll,aston_martin,8,1:17.405,1:16.075,1:16.244
2024_13,ricciardo,rb,9,1:17.050,1:16.202,1:16.447
2024_13,tsunoda,rb,10,1:17.436,1:16.121,1:16.477
2024_13,hulkenberg,haas,11,1:17.362,1:16.317,\N
2024_13,bottas,sauber,12,1:17.487,1:16.384,\N
2024_13,albon,williams,13,1:17.280,1:16.429,\N
2024_13,sargeant,williams,14,1:17.770,1:16.543,\N
2024_13,kevin_magnussen,haas,15,1:17.851,1:16.548,\N
2024_13,perez,red_bull,16,1:17.886,\N,\N
2024_13,russell,mercedes,17,1:17.968,\N,\N
2024_13,zhou,sauber,18,1:18.037,\N,\N
2024_13,ocon,alpine,19,1:18.049,\N,\N
2024_13,gasly,alpine,20,1:18.166,\N,\N
2024_14,max_verstappen,red_bull,1,1:54.938,1:53.837,1:53.159
2024_14,leclerc,ferrari,2,1:55.349,1:54.193,1:53.754
2024_14,perez,red_bull,3,1:55.139,1:54.470,1:53.765
2024_14,hamilton,mercedes,4,1:55.692,1:54.037,1:53.835
2024_14,norris,mclaren,5,1:55.582,1:54.358,1:53.981
2024_14,piastri,mclaren,6,1:54.835,1:54.136,1:54.027
2024_14,russell,mercedes,7,1:55.353,1:54.095,1:54.184
2024_14,sainz,ferrari,8,1:55.169,1:54.112,1:54.477
