race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status
2023_3,zhou,alfa,17,9,9,2.0,58,Finished
2023_3,tsunoda,alphatauri,12,10,10,1.0,58,Finished
2023_3,bottas,alfa,0,11,11,0.0,58,Finished
2023_3,sainz,ferrari,5,12,12,0.0,58,Finished
2023_3,gasly,alpine,9,13,13,0.0,56,Collision
2023_3,ocon,alpine,11,14,14,0.0,56,Collision
2023_3,de_vries,alphatauri,15,15,15,0.0,56,Collision
2023_3,sargeant,williams,18,16,16,0.0,56,Collision
2023_3,kevin_magnussen,haas,14,17,17,0.0,52,Accident
2023_3,russell,mercedes,2,\N,18,0.0,17,Engine
2023_3,albon,williams,8,\N,19,0.0,6,Accident
2023_3,leclerc,ferrari,7,\N,20,0.0,0,Collision
2023_4,perez,red_bull,3,1,1,25.0,51,Finished
2023_4,max_verstappen,red_bull,2,2,2,18.0,51,Finished
2023_4,leclerc,ferrari,1,3,3,15.0,51,Finished
2023_4,alonso,aston_martin,6,4,4,12.0,51,Finished
2023_4,sainz,ferrari,4,5,5,10.0,51,Finished
2023_4,hamilton,mercedes,5,6,6,8.0,51,Finished
2023_4,stroll,aston_martin,9,7,7,6.0,51,Finished
2023_4,russell,mercedes,11,8,8,5.0,51,Finished
2023_4,norris,mclaren,7,9,9,2.0,51,Finished
2023_4,tsunoda,alphatauri,8,10,10,1.0,51,Finished
2023_4,piastri,mclaren,10,11,11,0.0,51,Finished
2023_4,albon,williams,12,12,12,0.0,51,Finished
2023_4,kevin_magnussen,haas,16,13,13,0.0,51,Finished
2023_4,gasly,alpine,17,14,14,0.0,51,Finished
2023_4,ocon,alpine,0,15,15,0.0,51,Finished
2023_4,sargeant,williams,14,16,16,0.0,51,Finished
2023_4,hulkenberg,haas,0,17,17,0.0,50,+1 Lap
2023_4,bottas,alfa,13,18,18,0.0,50,+1 Lap
2023_4,zhou,alfa,15,\N,19,0.0,36,Overheating
2023_4,de_vries,alphatauri,18,\N,20,0.0,9,Accident
2023_5,max_verstappen,red_bull,9,1,1,26.0,57,Finished
2023_5,perez,red_bull,1,2,2,18.0,57,Finished
2023_5,alonso,aston_martin,2,3,3,15.0,57,Finished
2023_5,russell,mercedes,6,4,4,12.0,57,Finished
2023_5,sainz,ferrari,3,5,5,10.0,57,Finished
2023_5,hamilton,mercedes,13,6,6,8.0,57,Finished
2023_5,leclerc,ferrari,7,7,7,6.0,57,Finished
2023_5,gasly,alpine,5,8,8,4.0,57,Finished
2023_5,ocon,alpine,8,9,9,2.0,57,Finished
2023_5,kevin_magnussen,haas,4,10,10,1.0,57,Finished
2023_5,tsunoda,alphatauri,17,11,11,0.0,57,Finished
2023_5,stroll,aston_martin,18,12,12,0.0,57,Finished
2023_5,bottas,alfa,10,13,13,0.0,57,Finished
2023_5,albon,williams,11,14,14,0.0,57,Finished
2023_5,hulkenberg,haas,12,15,15,0.0,57,Finished
2023_5,zhou,alfa,14,16,16,0.0,57,Finished
2023_5,norris,mclaren,16,17,17,0.0,57,Finished
2023_5,de_vries,alphatauri,15,18,18,0.0,57,Finished
2023_5,piastri,mclaren,19,19,19,0.0,56,+1 Lap
2023_5,sargeant,williams,20,20,20,0.0,56,+1 Lap
2023_6,max_verstappen,red_bull,1,1,1,25.0,78,Finished
2023_6,alonso,aston_martin,2,2,2,18.0,78,Finished
2023_6,ocon,alpine,3,3,3,15.0,78,Finished
2023_6,hamilton,mercedes,5,4,4,13.0,78,Finished
2023_6,russell,mercedes,8,5,5,10.0,78,Finished
2023_6,leclerc,ferrari,6,6,6,8.0,78,Finished
2023_6,gasly,alpine,7,7,7,6.0,78,Finished
2023_6,sainz,ferrari,4,8,8,4.0,78,Finished
2023_6,norris,mclaren,10,9,9,2.0,77,+1 Lap
2023_6,piastri,mclaren,11,10,10,1.0,77,+1 Lap
2023_6,bottas,alfa,15,11,11,0.0,77,+1 Lap
2023_6,de_vries,alphatauri,12,12,12,0.0,77,+1 Lap
2023_6,zhou,alfa,19,13,13,0.0,77,+1 Lap
2023_6,albon,williams,13,14,14,0.0,77,+1 Lap
2023_6,tsunoda,alphatauri,9,15,15,0.0,76,+2 Laps
2023_6,perez,red_bull,20,16,16,0.0,76,+2 Laps
2023_6,hulkenberg,haas,18,17,17,0.0,76,+2 Laps
2023_6,sargeant,williams,16,18,18,0.0,76,+2 Laps
2023_6,kevin_magnussen,haas,17,\N,19,0.0,70,Collision damage
2023_6,stroll,aston_martin,14,\N,20,0.0,53,Accident
2023_7,max_verstappen,red_bull,1,1,1,26.0,66,Finished
2023_7,hamilton,mercedes,4,2,2,18.0,66,Finished
2023_7,russell,mercedes,12,3,3,15.0,66,Finished
2023_7,perez,red_bull,11,4,4,12.0,66,Finished
2023_7,sainz,ferrari,2,5,5,10.0,66,Finished
2023_7,stroll,aston_martin,5,6,6,8.0,66,Finished
2023_7,alonso,aston_martin,8,7,7,6.0,66,Finished
2023_7,ocon,alpine,6,8,8,4.0,66,Finished
2023_7,zhou,alfa,13,9,9,2.0,66,Finished
2023_7,gasly,alpine,10,10,10,1.0,66,Finished
2023_7,leclerc,ferrari,19,11,11,0.0,66,Finished
2023_7,tsunoda,alphatauri,15,12,12,0.0,66,Finished
2023_7,piastri,mclaren,9,13,13,0.0,65,+1 Lap
2023_7,de_vries,alphatauri,14,14,14,0.0,65,+1 Lap
2023_7,hulkenberg,haas,7,15,15,0.0,65,+1 Lap
2023_7,albon,williams,18,16,16,0.0,65,+1 Lap
2023_7,norris,mclaren,3,17,17,0.0,65,+1 Lap
2023_7,kevin_magnussen,haas,17,18,18,0.0,65,+1 Lap
2023_7,bottas,alfa,16,19,19,0.0,65,+1 Lap
2023_7,sargeant,williams,20,20,20,0.0,65,+1 Lap
2023_8,max_verstappen,red_bull,1,1,1,25.0,70,Finished
2023_8,alonso,aston_martin,2,2,2,18.0,70,Finished
2023_8,hamilton,mercedes,3,3,3,15.0,70,Finished
2023_8,leclerc,ferrari,10,4,4,12.0,70,Finished
2023_8,sainz,ferrari,11,5,5,10.0,70,Finished
2023_8,perez,red_bull,12,6,6,9.0,70,Finished
2023_8,albon,williams,9,7,7,6.0,70,Finished
2023_8,ocon,alpine,6,8,8,4.0,70,Finished
2023_8,stroll,aston_martin,16,9,9,2.0,70,Finished
2023_8,bottas,alfa,14,10,10,1.0,70,Finished
2023_8,piastri,mclaren,8,11,11,0.0,70,Finished
2023_8,gasly,alpine,15,12,12,0.0,70,Finished
2023_8,norris,mclaren,7,13,13,0.0,70,Finished
2023_8,tsunoda,alphatauri,19,14,14,0.0,70,Finished
2023_8,hulkenberg,haas,5,15,15,0.0,69,+1 Lap
2023_8,zhou,alfa,20,16,16,0.0,69,+1 Lap
2023_8,kevin_magnussen,haas,13,17,17,0.0,69,+1 Lap
2023_8,de_vries,alphatauri,17,18,18,0.0,69,+1 Lap
2023_8,russell,mercedes,4,\N,19,0.0,53,Brakes
2023_8,sargeant,williams,18,\N,20,0.0,6,Engine
2023_9,max_verstappen,red_bull,1,1,1,26.0,71,Finished
2023_9,leclerc,ferrari,2,2,2,18.0,71,Finished
2023_9,perez,red_bull,15,3,3,15.0,71,Finished
2023_9,norris,mclaren,4,4,4,12.0,71,Finished
2023_9,alonso,aston_martin,7,5,5,10.0,71,Finished
2023_9,sainz,ferrari,3,6,6,8.0,71,Finished
2023_9,russell,mercedes,11,7,7,6.0,71,Finished
2023_9,hamilton,mercedes,5,8,8,4.0,71,Finished
2023_9,stroll,aston_martin,6,9,9,2.0,71,Finished
2023_9,gasly,alpine,9,10,10,1.0,71,Finished
2023_9,albon,williams,10,11,11,0.0,71,Finished
2023_9,zhou,alfa,17,12,12,0.0,70,+1 Lap
2023_9,sargeant,williams,18,13,13,0.0,70,+1 Lap
2023_9,ocon,alpine,12,14,14,0.0,70,+1 Lap
2023_9,bottas,alfa,14,15,15,0.0,70,+1 Lap
2023_9,piastri,mclaren,13,16,16,0.0,70,+1 Lap
2023_9,de_vries,alphatauri,0,17,17,0.0,70,+1 Lap
2023_9,kevin_magnussen,haas,0,18,18,0.0,70,+1 Lap
2023_9,tsunoda,alphatauri,16,19,19,0.0,70,+1 Lap
2023_9,hulkenberg,haas,8,\N,20,0.0,12,Power loss
2023_10,max_verstappen,red_bull,1,1,1,26.0,52,Finished
2023_10,norris,mclaren,2,2,2,18.0,52,Finished
2023_10,hamilton,mercedes,7,3,3,15.0,52,Finished
2023_10,piastri,mclaren,3,4,4,12.0,52,Finished
2023_10,russell,mercedes,6,5,5,10.0,52,Finished
2023_10,perez,red_bull,15,6,6,8.0,52,Finished
2023_10,alonso,aston_martin,9,7,7,6.0,52,Finished
2023_10,albon,williams,8,8,8,4.0,52,Finished
2023_10,leclerc,ferrari,4,9,9,2.0,52,Finished
2023_10,sainz,ferrari,5,10,10,1.0,52,Finished
2023_10,sargeant,williams,14,11,11,0.0,52,Finished
2023_10,bottas,alfa,20,12,12,0.0,52,Finished
2023_10,hulkenberg,haas,11,13,13,0.0,52,Finished
2023_10,stroll,aston_martin,12,14,14,0.0,52,Finished
2023_10,zhou,alfa,17,15,15,0.0,52,Finished
2023_10,tsunoda,alphatauri,16,16,16,0.0,52,Finished
2023_10,de_vries,alphatauri,18,17,17,0.0,52,Finished
2023_10,gasly,alpine,10,18,18,0.0,46,Collision damage
2023_10,kevin_magnussen,haas,19,\N,19,0.0,31,Engine
2023_10,ocon,alpine,13,\N,20,0.0,9,Oil leak
2023_11,max_verstappen,red_bull,2,1,1,26.0,70,Finished
2023_11,norris,mclaren,3,2,2,18.0,70,Finished
2023_11,perez,red_bull,9,3,3,15.0,70,Finished
2023_11,hamilton,mercedes,1,4,4,12.0,70,Finished
2023_11,piastri,mclaren,4,5,5,10.0,70,Finished
2023_11,russell,mercedes,18,6,6,8.0,70,Finished
2023_11,leclerc,ferrari,6,7,7,6.0,70,Finished
2023_11,sainz,ferrari,11,8,8,4.0,70,Finished
2023_11,alonso,aston_martin,8,9,9,2.0,70,Finished
2023_11,stroll,aston_martin,14,10,10,1.0,69,+1 Lap
2023_11,albon,williams,16,11,11,0.0,69,+1 Lap
2023_11,bottas,alfa,7,12,12,0.0,69,+1 Lap
2023_11,ricciardo,alphatauri,13,13,13,0.0,69,+1 Lap
2023_11,hulkenberg,haas,10,14,14,0.0,69,+1 Lap
2023_11,tsunoda,alphatauri,17,15,15,0.0,69,+1 Lap
2023_11,zhou,alfa,5,16,16,0.0,69,+1 Lap
2023_11,kevin_magnussen,haas,19,17,17,0.0,69,+1 Lap
2023_11,sargeant,williams,20,\N,18,0.0,67,Retired
2023_11,ocon,alpine,12,\N,19,0.0,2,Collision damage
2023_11,gasly,alpine,15,\N,20,0.0,1,Collision damage
2023_12,max_verstappen,red_bull,6,1,1,25.0,44,Finished
2023_12,perez,red_bull,2,2,2,18.0,44,Finished
2023_12,leclerc,ferrari,1,3,3,15.0,44,Finished
2023_12,hamilton,mercedes,3,4,4,13.0,44,Finished
2023_12,alonso,aston_martin,9,5,5,10.0,44,Finished
2023_12,russell,mercedes,8,6,6,8.0,44,Finished
2023_12,norris,mclaren,7,7,7,6.0,44,Finished
2023_12,ocon,alpine,14,8,8,4.0,44,Finished
2023_12,stroll,aston_martin,10,9,9,2.0,44,Finished
2023_12,tsunoda,alphatauri,11,10,10,1.0,44,Finished
2023_12,gasly,alpine,12,11,11,0.0,44,Finished
2023_12,bottas,alfa,13,12,12,0.0,44,Finished
2023_12,zhou,alfa,17,13,13,0.0,44,Finished
2023_12,albon,williams,15,14,14,0.0,44,Finished
2023_12,kevin_magnussen,haas,16,15,15,0.0,44,Finished
2023_12,ricciardo,alphatauri,19,16,16,0.0,44,Finished
2023_12,sargeant,williams,18,17,17,0.0,44,Finished
2023_12,hulkenberg,haas,0,18,18,0.0,44,Finished
2023_12,sainz,ferrari,4,\N,19,0.0,23,Collision damage
2023_12,piastri,mclaren,5,\N,20,0.0,0,Collision damage
2023_13,max_verstappen,red_bull,1,1,1,25.0,72,Finished
2023_13,alonso,aston_martin,5,2,2,19.0,72,Finished
2023_13,gasly,alpine,12,3,3,15.0,72,Finished
2023_13,perez,red_bull,7,4,4,12.0,72,Finished
2023_13,sainz,ferrari,6,5,5,10.0,72,Finished
2023_13,hamilton,mercedes,13,6,6,8.0,72,Finished
2023_13,norris,mclaren,2,7,7,6.0,72,Finished
2023_13,albon,williams,4,8,8,4.0,72,Finished
2023_13,piastri,mclaren,8,9,9,2.0,72,Finished
2023_13,ocon,alpine,16,10,10,1.0,72,Finished
2023_13,stroll,aston_martin,11,11,11,0.0,72,Finished
2023_13,hulkenberg,haas,14,12,12,0.0,72,Finished
2023_13,lawson,alphatauri,19,13,13,0.0,72,Finished
2023_13,bottas,alfa,18,14,14,0.0,72,Finished
2023_13,tsunoda,alphatauri,17,15,15,0.0,72,Finished
2023_13,kevin_magnussen,haas,0,16,16,0.0,72,Finished
2023_13,russell,mercedes,3,17,17,0.0,72,Finished
2023_13,zhou,alfa,15,\N,18,0.0,62,Accident
2023_13,leclerc,ferrari,9,\N,19,0.0,41,Undertray
2023_13,sargeant,williams,10,\N,20,0.0,14,Accident
2023_14,max_verstappen,red_bull,2,1,1,25.0,51,Finished
2023_14,perez,red_bull,5,2,2,18.0,51,Finished
2023_14,sainz,ferrari,1,3,3,15.0,51,Finished
2023_14,leclerc,ferrari,3,4,4,12.0,51,Finished
2023_14,russell,mercedes,4,5,5,10.0,51,Finished
2023_14,hamilton,mercedes,8,6,6,8.0,51,Finished
2023_14,albon,williams,6,7,7,6.0,51,Finished
2023_14,norris,mclaren,9,8,8,4.0,51,Finished
2023_14,alonso,aston_martin,10,9,9,2.0,51,Finished
2023_14,bottas,alfa,14,10,10,1.0,51,Finished
2023_14,lawson,alphatauri,12,11,11,0.0,51,Finished
2023_14,piastri,mclaren,7,12,12,0.0,51,Finished
2023_14,sargeant,williams,15,13,13,0.0,51,Finished
2023_14,zhou,alfa,16,14,14,0.0,51,Finished
2023_14,gasly,alpine,17,15,15,0.0,51,Finished
2023_14,stroll,aston_martin,20,16,16,0.0,51,Finished
2023_14,hulkenberg,haas,13,17,17,0.0,50,+1 Lap
2023_14,kevin_magnussen,haas,19,18,18,0.0,50,+1 Lap
2023_14,ocon,alpine,18,\N,19,0.0,39,Steering
2023_14,tsunoda,alphatauri,11,\N,20,0.0,0,Engine
2023_15,sainz,ferrari,1,1,1,25.0,62,Finished
2023_15,norris,mclaren,4,2,2,18.0,62,Finished
2023_15,hamilton,mercedes,5,3,3,16.0,62,Finished
2023_15,leclerc,ferrari,3,4,4,12.0,62,Finished
2023_15,max_verstappen,red_bull,11,5,5,10.0,62,Finished
2023_15,gasly,alpine,12,6,6,8.0,62,Finished
2023_15,piastri,mclaren,17,7,7,6.0,62,Finished
2023_15,perez,red_bull,13,8,8,4.0,62,Finished
2023_15,lawson,alphatauri,10,9,9,2.0,62,Finished
2023_15,kevin_magnussen,haas,6,10,10,1.0,62,Finished
2023_15,albon,williams,14,11,11,0.0,62,Finished
2023_15,zhou,alfa,0,12,12,0.0,62,Finished
2023_15,hulkenberg,haas,9,13,13,0.0,62,Finished
2023_15,sargeant,williams,18,14,14,0.0,62,Finished
2023_15,alonso,aston_martin,7,15,15,0.0,62,Finished
2023_15,russell,mercedes,2,16,16,0.0,61,Accident
2023_15,bottas,alfa,16,\N,17,0.0,51,Technical
2023_15,ocon,alpine,8,\N,18,0.0,42,Gearbox
2023_15,tsunoda,alphatauri,15,\N,19,0.0,0,Collision
2023_15,stroll,aston_martin,0,\N,20,0.0,0,Withdrew
2023_16,max_verstappen,red_bull,1,1,1,26.0,53,Finished
2023_16,norris,mclaren,3,2,2,18.0,53,Finished
2023_16,piastri,mclaren,2,3,3,15.0,53,Finished
2023_16,leclerc,ferrari,4,4,4,12.0,53,Finished
2023_16,hamilton,mercedes,7,5,5,10.0,53,Finished
2023_16,sainz,ferrari,6,6,6,8.0,53,Finished
2023_16,russell,mercedes,8,7,7,6.0,53,Finished
2023_16,alonso,aston_martin,10,8,8,4.0,53,Finished
2023_16,ocon,alpine,14,9,9,2.0,53,Finished
2023_16,gasly,alpine,12,10,10,1.0,53,Finished
2023_16,lawson,alphatauri,11,11,11,0.0,52,+1 Lap
2023_16,tsunoda,alphatauri,9,12,12,0.0,52,+1 Lap
2023_16,zhou,alfa,19,13,13,0.0,52,+1 Lap
2023_16,hulkenberg,haas,18,14,14,0.0,52,+1 Lap
2023_16,kevin_magnussen,haas,15,15,15,0.0,52,+1 Lap
2023_16,albon,williams,13,\N,16,0.0,26,Collision damage
2023_16,sargeant,williams,0,\N,17,0.0,22,Collision damage
2023_16,stroll,aston_martin,17,\N,18,0.0,20,Rear wing
2023_16,perez,red_bull,5,\N,19,0.0,15,Collision damage
2023_16,bottas,alfa,16,\N,20,0.0,7,Collision damage
2023_17,max_verstappen,red_bull,1,1,1,26.0,57,Finished
2023_17,piastri,mclaren,6,2,2,18.0,57,Finished
2023_17,norris,mclaren,10,3,3,15.0,57,Finished
2023_17,russell,mercedes,2,4,4,12.0,57,Finished
2023_17,leclerc,ferrari,5,5,5,10.0,57,Finished
2023_17,alonso,aston_martin,4,6,6,8.0,57,Finished
2023_17,ocon,alpine,8,7,7,6.0,57,Finished
2023_17,bottas,alfa,9,8,8,4.0,57,Finished
2023_17,zhou,alfa,19,9,9,2.0,57,Finished
2023_17,perez,red_bull,0,10,10,1.0,57,Finished
2023_17,stroll,aston_martin,16,11,11,0.0,57,Finished
2023_17,gasly,alpine,7,12,12,0.0,57,Finished
2023_17,albon,williams,13,13,13,0.0,57,Finished
2023_17,kevin_magnussen,haas,18,14,14,0.0,56,+1 Lap
2023_17,tsunoda,alphatauri,11,15,15,0.0,56,+1 Lap
2023_17,hulkenberg,haas,14,16,16,0.0,56,+1 Lap
2023_17,lawson,alphatauri,17,17,17,0.0,56,+1 Lap
2023_17,sargeant,williams,15,\N,18,0.0,40,Illness
2023_17,hamilton,mercedes,3,\N,19,0.0,0,Collision
2023_17,sainz,ferrari,12,\N,20,0.0,0,Fuel leak
2023_18,max_verstappen,red_bull,6,1,1,25.0,56,Finished
2023_18,norris,mclaren,2,2,2,18.0,56,Finished
2023_18,sainz,ferrari,4,3,3,15.0,56,Finished
2023_18,perez,red_bull,9,4,4,12.0,56,Finished
2023_18,russell,mercedes,5,5,5,10.0,56,Finished
2023_18,gasly,alpine,7,6,6,8.0,56,Finished
2023_18,stroll,aston_martin,0,7,7,6.0,56,Finished
2023_18,tsunoda,alphatauri,11,8,8,5.0,56,Finished
2023_18,albon,williams,15,9,9,2.0,56,Finished
2023_18,sargeant,williams,16,10,10,1.0,56,Finished
2023_18,hulkenberg,haas,0,11,11,0.0,56,Finished
2023_18,bottas,alfa,13,12,12,0.0,56,Finished
2023_18,zhou,alfa,12,13,13,0.0,55,+1 Lap
2023_18,kevin_magnussen,haas,0,14,14,0.0,55,+1 Lap
2023_18,ricciardo,alphatauri,14,15,15,0.0,55,+1 Lap
2023_18,alonso,aston_martin,0,\N,16,0.0,49,Undertray
2023_18,piastri,mclaren,10,\N,17,0.0,10,Radiator
2023_18,ocon,alpine,8,\N,18,0.0,6,Collision damage
2023_18,hamilton,mercedes,3,\N,19,0.0,56,Disqualified
2023_18,leclerc,ferrari,1,\N,20,0.0,56,Disqualified
2023_19,max_verstappen,red_bull,3,1,1,25.0,71,Finished
2023_19,hamilton,mercedes,6,2,2,19.0,71,Finished
2023_19,leclerc,ferrari,1,3,3,15.0,71,Finished
2023_19,sainz,ferrari,2,4,4,12.0,71,Finished
2023_19,norris,mclaren,17,5,5,10.0,71,Finished
2023_19,russell,mercedes,8,6,6,8.0,71,Finished
2023_19,ricciardo,alphatauri,4,7,7,6.0,71,Finished
2023_19,piastri,mclaren,7,8,8,4.0,71,Finished
2023_19,albon,williams,14,9,9,2.0,71,Finished
2023_19,ocon,alpine,15,10,10,1.0,71,Finished
2023_19,gasly,alpine,11,11,11,0.0,71,Finished
2023_19,tsunoda,alphatauri,18,12,12,0.0,71,Finished
2023_19,hulkenberg,haas,12,13,13,0.0,71,Finished
2023_19,zhou,alfa,10,14,14,0.0,71,Finished
2023_19,bottas,alfa,9,15,15,0.0,71,Finished
2023_19,sargeant,williams,19,16,16,0.0,70,Retired
2023_19,stroll,aston_martin,0,17,17,0.0,66,Collision damage
2023_19,alonso,aston_martin,13,\N,18,0.0,47,Withdrew
2023_19,kevin_magnussen,haas,16,\N,19,0.0,31,Accident
2023_19,perez,red_bull,5,\N,20,0.0,1,Collision damage
2023_20,max_verstappen,red_bull,1,1,1,25.0,71,Finished
2023_20,norris,mclaren,6,2,2,19.0,71,Finished
2023_20,alonso,aston_martin,4,3,3,15.0,71,Finished
2023_20,perez,red_bull,9,4,4,12.0,71,Finished
2023_20,stroll,aston_martin,3,5,5,10.0,71,Finished
2023_20,sainz,ferrari,7,6,6,8.0,71,Finished
2023_20,gasly,alpine,15,7,7,6.0,71,Finished
2023_20,hamilton,mercedes,5,8,8,4.0,71,Finished
2023_20,tsunoda,alphatauri,16,9,9,2.0,71,Finished
2023_20,ocon,alpine,14,10,10,1.0,70,+1 Lap
2023_20,sargeant,williams,19,11,11,0.0,70,+1 Lap
2023_20,hulkenberg,haas,11,12,12,0.0,70,+1 Lap
2023_20,ricciardo,alphatauri,17,13,13,0.0,70,+1 Lap
2023_20,piastri,mclaren,10,14,14,0.0,69,+2 Laps
2023_20,russell,mercedes,8,\N,15,0.0,57,Overheating
2023_20,bottas,alfa,18,\N,16,0.0,39,Engine
2023_20,zhou,alfa,20,\N,17,0.0,22,Engine
2023_20,kevin_magnussen,haas,12,\N,18,0.0,0,Collision
2023_20,albon,williams,13,\N,19,0.0,0,Collision
2023_20,leclerc,ferrari,0,\N,20,0.0,0,Engine
2023_21,max_verstappen,red_bull,2,1,1,25.0,50,Finished
2023_21,leclerc,ferrari,1,2,2,18.0,50,Finished
2023_21,perez,red_bull,11,3,3,15.0,50,Finished
2023_21,ocon,alpine,16,4,4,12.0,50,Finished
2023_21,stroll,aston_martin,19,5,5,10.0,50,Finished
2023_21,sainz,ferrari,12,6,6,8.0,50,Finished
2023_21,hamilton,mercedes,10,7,7,6.0,50,Finished
2023_21,russell,mercedes,3,8,8,4.0,50,Finished
2023_21,alonso,aston_martin,9,9,9,2.0,50,Finished
2023_21,piastri,mclaren,18,10,10,2.0,50,Finished
2023_21,gasly,alpine,4,11,11,0.0,50,Finished
2023_21,albon,williams,5,12,12,0.0,50,Finished
2023_21,kevin_magnussen,haas,8,13,13,0.0,50,Finished
2023_21,ricciardo,alphatauri,14,14,14,0.0,50,Finished
2023_21,zhou,alfa,17,15,15,0.0,50,Finished
2023_21,sargeant,williams,6,16,16,0.0,50,Finished
2023_21,bottas,alfa,7,17,17,0.0,50,Finished
2023_21,tsunoda,alphatauri,20,18,18,0.0,46,Gearbox
2023_21,hulkenberg,haas,13,19,19,0.0,45,Engine
2023_21,norris,mclaren,15,\N,20,0.0,2,Accident
2023_22,max_verstappen,red_bull,1,1,1,26.0,58,Finished
2023_22,leclerc,ferrari,2,2,2,18.0,58,Finished
2023_22,russell,mercedes,4,3,3,15.0,58,Finished
2023_22,perez,red_bull,9,4,4,12.0,58,Finished
2023_22,norris,mclaren,5,5,5,10.0,58,Finished
2023_22,piastri,mclaren,3,6,6,8.0,58,Finished
2023_22,alonso,aston_martin,7,7,7,6.0,58,Finished
2023_22,tsunoda,alphatauri,6,8,8,4.0,58,Finished
2023_22,hamilton,mercedes,11,9,9,2.0,58,Finished
2023_22,stroll,aston_martin,13,10,10,1.0,58,Finished
2023_22,ricciardo,alphatauri,15,11,11,0.0,58,Finished
2023_22,ocon,alpine,12,12,12,0.0,58,Finished
2023_22,gasly,alpine,10,13,13,0.0,58,Finished
2023_22,albon,williams,14,14,14,0.0,58,Finished
2023_22,hulkenberg,haas,8,15,15,0.0,58,Finished
2023_22,sargeant,williams,20,16,16,0.0,58,Finished
2023_22,zhou,alfa,19,17,17,0.0,58,Finished
2023_22,sainz,ferrari,16,18,18,0.0,57,Retired
2023_22,bottas,alfa,18,19,19,0.0,57,+1 Lap
2023_22,kevin_magnussen,haas,17,20,20,0.0,57,+1 Lap
2024_1,max_verstappen,red_bull,1,1,1,26.0,57,Finished
2024_1,perez,red_bull,5,2,2,18.0,57,Finished
2024_1,sainz,ferrari,4,3,3,15.0,57,Finished
2024_1,leclerc,ferrari,2,4,4,12.0,57,Finished
2024_1,russell,mercedes,3,5,5,10.0,57,Finished
2024_1,norris,mclaren,7,6,6,8.0,57,Finished
2024_1,hamilton,mercedes,9,7,7,6.0,57,Finished
2024_1,piastri,mclaren,8,8,8,4.0,57,Finished
2024_1,alonso,aston_martin,6,9,9,2.0,57,Finished
2024_1,stroll,aston_martin,12,10,10,1.0,57,Finished
2024_1,zhou,sauber,17,11,11,0.0,56,+1 Lap
2024_1,kevin_magnussen,haas,15,12,12,0.0,56,+1 Lap
2024_1,ricciardo,rb,14,13,13,0.0,56,+1 Lap
2024_1,tsunoda,rb,11,14,14,0.0,56,+1 Lap
2024_1,albon,williams,13,15,15,0.0,56,+1 Lap
2024_1,hulkenberg,haas,10,16,16,0.0,56,+1 Lap
2024_1,ocon,alpine,19,17,17,0.0,56,+1 Lap
2024_1,gasly,alpine,20,18,18,0.0,56,+1 Lap
2024_1,bottas,sauber,16,19,19,0.0,56,+1 Lap
2024_1,sargeant,williams,18,20,20,0.0,55,+2 Laps
2024_2,max_verstappen,red_bull,1,1,1,25.0,50,Finished
2024_2,perez,red_bull,3,2,2,18.0,50,Finished
2024_2,leclerc,ferrari,2,3,3,16.0,50,Finished
2024_2,piastri,mclaren,5,4,4,12.0,50,Finished
2024_2,alonso,aston_martin,4,5,5,10.0,50,Finished
2024_2,russell,mercedes,7,6,6,8.0,50,Finished
2024_2,bearman,ferrari,11,7,7,6.0,50,Finished
2024_2,norris,mclaren,6,8,8,4.0,50,Finished
2024_2,hamilton,mercedes,8,9,9,2.0,50,Finished
2024_2,hulkenberg,haas,15,10,10,1.0,50,Finished
2024_2,albon,williams,12,11,11,0.0,50,Finished
2024_2,kevin_magnussen,haas,13,12,12,0.0,50,Finished
2024_2,ocon,alpine,17,13,13,0.0,49,+1 Lap
2024_2,sargeant,williams,19,14,14,0.0,49,+1 Lap
2024_2,tsunoda,rb,9,15,15,0.0,49,+1 Lap
2024_2,ricciardo,rb,14,16,16,0.0,49,+1 Lap
2024_2,bottas,sauber,16,17,17,0.0,49,+1 Lap
2024_2,zhou,sauber,20,18,18,0.0,49,+1 Lap
2024_2,stroll,aston_martin,10,\N,19,0.0,5,Accident
2024_2,gasly,alpine,18,\N,20,0.0,1,Gearbox
2024_3,sainz,ferrari,2,1,1,25.0,58,Finished
2024_3,leclerc,ferrari,4,2,2,19.0,58,Finished
2024_3,norris,mclaren,3,3,3,15.0,58,Finished
2024_3,piastri,mclaren,5,4,4,12.0,58,Finished
2024_3,perez,red_bull,6,5,5,10.0,58,Finished
2024_3,stroll,aston_martin,9,6,6,8.0,58,Finished
2024_3,tsunoda,rb,8,7,7,6.0,58,Finished
2024_3,alonso,aston_martin,10,8,8,4.0,58,Finished
2024_3,hulkenberg,haas,16,9,9,2.0,58,Finished
2024_3,kevin_magnussen,haas,14,10,10,1.0,57,+1 Lap
2024_3,albon,williams,12,11,11,0.0,57,+1 Lap
2024_3,ricciardo,rb,18,12,12,0.0,57,+1 Lap
2024_3,gasly,alpine,17,13,13,0.0,57,+1 Lap
2024_3,bottas,sauber,13,14,14,0.0,57,+1 Lap
2024_3,zhou,sauber,19,15,15,0.0,57,+1 Lap
2024_3,ocon,alpine,15,16,16,0.0,57,+1 Lap
2024_3,russell,mercedes,7,17,17,0.0,56,Accident
2024_3,hamilton,mercedes,11,\N,18,0.0,15,Engine
